step_time,vehicle_count,queue_length_N,queue_length_S,queue_length_E,queue_length_W,queue_N,queue_S,queue_E,queue_W,avg_speed,flow_rate,time_of_day,day_of_week,current_phase,density
1532.0,10,0,0,0,0,0,0,0,0,9.780554013152624,0.002777777777777778,1532.0,0,0,0.1
1532.5,10,0,0,0,0,0,0,0,0,10.184212280744005,0.002777777777777778,1532.5,0,0,0.1
1533.0,10,0,0,0,0,0,0,0,0,10.491210943472586,0.002777777777777778,1533.0,0,0,0.1
1533.5,10,0,0,0,0,0,0,0,0,11.123391131849976,0.002777777777777778,1533.5,0,0,0.1
1534.0,10,0,0,0,0,0,0,0,0,11.355357672308354,0.002777777777777778,1534.0,0,0,0.1
1534.5,10,0,0,0,0,0,0,0,0,11.912285778102715,0.002777777777777778,1534.5,0,0,0.1
1535.0,10,0,0,0,0,0,0,0,0,12.161937171098222,0.002777777777777778,1535.0,0,0,0.1
1535.5,10,0,0,0,0,0,0,0,0,12.306509793402771,0.002777777777777778,1535.5,0,0,0.1
1536.0,10,0,0,0,0,0,0,0,0,12.64043163338062,0.002777777777777778,1536.0,0,0,0.1
1536.5,10,0,0,0,0,0,0,0,0,12.767693123502122,0.002777777777777778,1536.5,0,0,0.1
1537.0,10,0,0,0,0,0,0,0,0,12.727489538297025,0.002777777777777778,1537.0,0,0,0.1
1537.5,10,0,0,0,0,0,0,0,0,12.697730378012142,0.002777777777777778,1537.5,0,0,0.1
1538.0,10,0,0,0,0,0,0,0,0,12.736601048901878,0.002777777777777778,1538.0,0,0,0.1
1538.5,10,0,0,0,0,0,0,0,0,12.62681413345222,0.002777777777777778,1538.5,0,0,0.1
1539.0,10,0,0,0,0,0,0,0,0,12.631177329283174,0.002777777777777778,1539.0,0,0,0.1
1539.5,10,0,0,0,0,0,0,0,0,12.765924715601807,0.002777777777777778,1539.5,0,0,0.1
1540.0,10,0,0,0,0,0,0,0,0,12.596393314696117,0.002777777777777778,1540.0,0,0,0.1
1540.5,10,0,0,0,0,0,0,0,0,12.609484091524003,0.002777777777777778,1540.5,0,0,0.1
1541.0,10,0,0,0,0,0,0,0,0,12.640829209266897,0.002777777777777778,1541.0,0,0,0.1
1541.5,10,0,0,0,0,0,0,0,0,12.689111551923647,0.002777777777777778,1541.5,0,0,0.1
1542.0,10,0,0,0,0,0,0,0,0,12.77177977995548,0.002777777777777778,1542.0,0,0,0.1
1542.5,10,0,0,0,0,0,0,0,0,12.605924260449331,0.002777777777777778,1542.5,0,0,0.1
1543.0,14,0,0,0,0,0,0,0,0,12.96590550350688,0.0038888888888888888,1543.0,0,0,0.14
1543.5,14,0,0,0,0,0,0,0,0,12.92508195071896,0.0038888888888888888,1543.5,0,0,0.14
1544.0,14,0,0,0,0,0,0,0,0,12.98219850567501,0.0038888888888888888,1544.0,0,0,0.14
1544.5,14,0,0,0,0,0,0,0,0,12.844308061648446,0.0038888888888888888,1544.5,0,0,0.14
1545.0,14,0,0,0,0,0,0,0,0,12.955526296930113,0.0038888888888888888,1545.0,0,0,0.14
1545.5,14,0,0,0,0,0,0,0,0,12.938693354823613,0.0038888888888888888,1545.5,0,0,0.14
1546.0,14,0,0,0,0,0,0,0,0,12.928355208100141,0.0038888888888888888,1546.0,0,0,0.14
1546.5,14,0,0,0,0,0,0,0,0,12.844621945936053,0.0038888888888888888,1546.5,0,0,0.14
1547.0,14,0,0,0,0,0,0,0,0,12.931983998773907,0.0038888888888888888,1547.0,0,0,0.14
1547.5,14,0,0,0,0,0,0,0,0,12.940397603989599,0.0038888888888888888,1547.5,0,0,0.14
1548.0,14,0,0,0,0,0,0,0,0,12.928769796715175,0.0038888888888888888,1548.0,0,0,0.14
1548.5,14,0,0,0,0,0,0,0,0,12.94223480190116,0.0038888888888888888,1548.5,0,0,0.14
1549.0,14,0,0,0,0,0,0,0,0,12.9544791232821,0.0038888888888888888,1549.0,0,0,0.14
1549.5,14,0,0,0,0,0,0,0,0,12.857662489306431,0.0038888888888888888,1549.5,0,0,0.14
1550.0,14,0,0,0,0,0,0,0,0,12.771269439717608,0.0038888888888888888,1550.0,0,0,0.14
1550.5,14,0,0,0,0,0,0,0,0,12.579640504888776,0.0038888888888888888,1550.5,0,0,0.14
1551.0,14,0,0,0,0,0,0,0,0,12.392774570995726,0.0038888888888888888,1551.0,0,0,0.14
1551.5,14,0,0,0,0,0,0,0,0,12.253320610121245,0.0038888888888888888,1551.5,0,0,0.14
1552.0,14,0,0,0,0,0,0,0,0,12.043753368150194,0.0038888888888888888,1552.0,0,0,0.14
1552.5,14,0,0,0,0,0,0,0,0,11.991660782631259,0.0038888888888888888,1552.5,0,0,0.14
1553.0,14,0,0,0,1,0,0,0,1,11.92455395473666,0.0038888888888888888,1553.0,0,0,0.14
1553.5,14,0,0,0,1,0,0,0,1,11.727599567841285,0.0038888888888888888,1553.5,0,0,0.14
1554.0,14,0,0,0,1,0,0,0,1,11.62058677961752,0.0038888888888888888,1554.0,0,0,0.14
1554.5,14,0,0,0,1,0,0,0,1,11.519668583736987,0.0038888888888888888,1554.5,0,0,0.14
1555.0,14,0,0,0,1,0,0,0,1,11.255798410546534,0.0038888888888888888,1555.0,0,0,0.14
1555.5,14,0,0,1,1,0,0,1,1,11.1918098364275,0.0038888888888888888,1555.5,0,0,0.14
1556.0,13,0,0,1,1,0,0,1,1,10.977624457324128,0.003611111111111111,1556.0,0,0,0.13
1556.5,13,0,0,1,1,0,0,1,1,10.933503068534813,0.003611111111111111,1556.5,0,0,0.13
1557.0,13,0,0,1,1,0,0,1,1,11.016751829338677,0.003611111111111111,1557.0,0,0,0.13
1557.5,13,0,0,1,1,0,0,1,1,10.963642651471956,0.003611111111111111,1557.5,0,0,0.13
1558.0,13,0,0,1,1,0,0,1,1,10.915947492086529,0.003611111111111111,1558.0,0,0,0.13
1558.5,13,0,0,1,1,0,0,1,1,10.915156472466155,0.003611111111111111,1558.5,0,0,0.13
1559.0,13,0,0,1,1,0,0,1,1,10.992981501241415,0.003611111111111111,1559.0,0,0,0.13
1559.5,13,0,0,1,1,0,0,1,1,10.999671438316549,0.003611111111111111,1559.5,0,0,0.13
1560.0,13,0,0,1,1,0,0,1,1,10.9221777672914,0.003611111111111111,1560.0,0,0,0.13
1560.5,13,0,0,1,1,0,0,1,1,10.9696832797059,0.003611111111111111,1560.5,0,0,0.13
1561.0,13,0,0,1,1,0,0,1,1,10.978815732864863,0.003611111111111111,1561.0,0,0,0.13
1561.5,13,0,0,1,1,0,0,1,1,10.852989193625946,0.003611111111111111,1561.5,0,0,0.13
1562.0,13,0,0,1,1,0,0,1,1,10.943099863644424,0.003611111111111111,1562.0,0,0,0.13
1562.5,13,0,0,1,1,0,0,1,1,10.919486601363136,0.003611111111111111,1562.5,0,0,0.13
1563.0,13,0,0,1,1,0,0,1,1,11.00809603144062,0.003611111111111111,1563.0,0,0,0.13
1563.5,13,0,0,1,1,0,0,1,1,10.905714481013094,0.003611111111111111,1563.5,0,0,0.13
1564.0,13,0,0,1,1,0,0,1,1,10.948541789028061,0.003611111111111111,1564.0,0,0,0.13
1564.5,13,0,0,1,1,0,0,1,1,10.969373946430828,0.003611111111111111,1564.5,0,0,0.13
1565.0,13,0,0,1,1,0,0,1,1,10.916127359509668,0.003611111111111111,1565.0,0,0,0.13
1565.5,13,0,0,1,1,0,0,1,1,11.032952707660119,0.003611111111111111,1565.5,0,0,0.13
1566.0,13,0,0,1,1,0,0,1,1,10.854546511630728,0.003611111111111111,1566.0,0,0,0.13
1566.5,13,0,0,1,1,0,0,1,1,10.896465440144498,0.003611111111111111,1566.5,0,0,0.13
1567.0,13,0,0,1,1,0,0,1,1,11.017625020471135,0.003611111111111111,1567.0,0,0,0.13
1567.5,12,0,0,1,1,0,0,1,1,10.873552682278179,0.0033333333333333335,1567.5,0,0,0.12
1568.0,12,0,0,1,1,0,0,1,1,10.83493129548276,0.0033333333333333335,1568.0,0,0,0.12
1568.5,12,0,0,1,1,0,0,1,1,10.85826377770212,0.0033333333333333335,1568.5,0,0,0.12
1569.0,12,0,0,1,1,0,0,1,1,10.91351611325642,0.0033333333333333335,1569.0,0,0,0.12
1569.5,12,0,0,1,1,0,0,1,1,10.974576207229292,0.0033333333333333335,1569.5,0,0,0.12
1570.0,12,0,0,1,1,0,0,1,1,10.914528872536698,0.0033333333333333335,1570.0,0,0,0.12
1570.5,11,0,0,1,1,0,0,1,1,10.63826048848567,0.0030555555555555557,1570.5,0,0,0.11
1571.0,10,0,0,1,1,0,0,1,1,10.291125706627497,0.002777777777777778,1571.0,0,0,0.1
1571.5,10,0,0,1,1,0,0,1,1,10.340499229951527,0.002777777777777778,1571.5,0,0,0.1
1572.0,10,0,0,1,1,0,0,1,1,10.458731598900629,0.002777777777777778,1572.0,0,1,0.1
1572.5,10,0,0,1,1,0,0,1,1,10.33153062752797,0.002777777777777778,1572.5,0,1,0.1
1573.0,10,0,0,1,1,0,0,1,1,10.335132302833951,0.002777777777777778,1573.0,0,1,0.1
1573.5,14,0,0,1,1,0,0,1,1,10.4331749071545,0.0038888888888888888,1573.5,0,1,0.14
1574.0,14,0,0,1,1,0,0,1,1,10.391279852873746,0.0038888888888888888,1574.0,0,1,0.14
1574.5,14,0,0,1,1,0,0,1,1,10.57460757468644,0.0038888888888888888,1574.5,0,1,0.14
1575.0,14,0,0,0,0,0,0,0,0,10.8717926722123,0.0038888888888888888,1575.0,0,2,0.14
1575.5,14,0,0,0,0,0,0,0,0,11.123696612291635,0.0038888888888888888,1575.5,0,2,0.14
1576.0,14,0,0,0,0,0,0,0,0,11.39944908054579,0.0038888888888888888,1576.0,0,2,0.14
1576.5,14,0,0,0,0,0,0,0,0,11.6810275033592,0.0038888888888888888,1576.5,0,2,0.14
1577.0,13,0,0,0,0,0,0,0,0,12.059947127347554,0.003611111111111111,1577.0,0,2,0.13
1577.5,13,0,0,0,0,0,0,0,0,12.240061069998715,0.003611111111111111,1577.5,0,2,0.13
1578.0,12,0,0,0,0,0,0,0,0,12.199643359169213,0.0033333333333333335,1578.0,0,2,0.12
1578.5,12,0,0,0,0,0,0,0,0,12.197119071667393,0.0033333333333333335,1578.5,0,2,0.12
1579.0,12,0,0,0,0,0,0,0,0,12.029773993450064,0.0033333333333333335,1579.0,0,2,0.12
1579.5,12,0,0,0,0,0,0,0,0,11.808342849548055,0.0033333333333333335,1579.5,0,2,0.12
1580.0,12,0,0,0,0,0,0,0,0,11.630079200910247,0.0033333333333333335,1580.0,0,2,0.12
1580.5,12,0,0,0,0,0,0,0,0,11.400867915437559,0.0033333333333333335,1580.5,0,2,0.12
1581.0,12,1,0,0,0,1,0,0,0,11.10714809207299,0.0033333333333333335,1581.0,0,2,0.12
1581.5,12,1,0,0,0,1,0,0,0,11.068256748158284,0.0033333333333333335,1581.5,0,2,0.12
1582.0,12,1,1,0,0,1,1,0,0,11.081137705572976,0.0033333333333333335,1582.0,0,2,0.12
1582.5,12,1,1,0,0,1,1,0,0,11.050047490952137,0.0033333333333333335,1582.5,0,2,0.12
1583.0,12,1,1,0,0,1,1,0,0,10.983267641040365,0.0033333333333333335,1583.0,0,2,0.12
1583.5,12,1,1,0,0,1,1,0,0,11.078334976230773,0.0033333333333333335,1583.5,0,2,0.12
1584.0,12,1,1,0,0,1,1,0,0,11.067982492283626,0.0033333333333333335,1584.0,0,2,0.12
1584.5,12,1,1,0,0,1,1,0,0,11.037388662010294,0.0033333333333333335,1584.5,0,2,0.12
1585.0,12,1,1,0,0,1,1,0,0,11.07187589467901,0.0033333333333333335,1585.0,0,2,0.12
1585.5,12,1,1,0,0,1,1,0,0,11.06849800222951,0.0033333333333333335,1585.5,0,2,0.12
1586.0,12,1,1,0,0,1,1,0,0,11.111978811397274,0.0033333333333333335,1586.0,0,2,0.12
1586.5,10,1,1,0,0,1,1,0,0,10.55144806294411,0.002777777777777778,1586.5,0,2,0.1
1587.0,10,1,1,0,0,1,1,0,0,10.581123003865939,0.002777777777777778,1587.0,0,2,0.1
1587.5,10,1,1,0,0,1,1,0,0,10.61664527135843,0.002777777777777778,1587.5,0,2,0.1
1588.0,10,1,1,0,0,1,1,0,0,10.57456506847229,0.002777777777777778,1588.0,0,2,0.1
1588.5,10,1,1,0,0,1,1,0,0,10.458794039032071,0.002777777777777778,1588.5,0,2,0.1
1589.0,10,1,1,0,0,1,1,0,0,10.525543492575526,0.002777777777777778,1589.0,0,2,0.1
1589.5,10,1,1,0,0,1,1,0,0,10.495379128088825,0.002777777777777778,1589.5,0,2,0.1
1590.0,10,1,1,0,0,1,1,0,0,10.562693751628393,0.002777777777777778,1590.0,0,2,0.1
1590.5,10,1,1,0,0,1,1,0,0,10.570979619136196,0.002777777777777778,1590.5,0,2,0.1
1591.0,10,1,1,0,0,1,1,0,0,10.5266943483887,0.002777777777777778,1591.0,0,2,0.1
1591.5,10,1,1,0,0,1,1,0,0,10.530954705370238,0.002777777777777778,1591.5,0,2,0.1
1592.0,10,1,1,0,0,1,1,0,0,10.507081015338771,0.002777777777777778,1592.0,0,2,0.1
1592.5,10,1,1,0,0,1,1,0,0,10.537927378366584,0.002777777777777778,1592.5,0,2,0.1
1593.0,10,1,1,0,0,1,1,0,0,10.533435394262778,0.002777777777777778,1593.0,0,2,0.1
1593.5,10,1,1,0,0,1,1,0,0,10.5243184438959,0.002777777777777778,1593.5,0,2,0.1
1594.0,10,1,1,0,0,1,1,0,0,10.54504938601225,0.002777777777777778,1594.0,0,2,0.1
1594.5,10,1,1,0,0,1,1,0,0,10.539922922104015,0.002777777777777778,1594.5,0,2,0.1
1595.0,10,1,1,0,0,1,1,0,0,10.464230266771628,0.002777777777777778,1595.0,0,2,0.1
1595.5,10,1,1,0,0,1,1,0,0,10.502578389284317,0.002777777777777778,1595.5,0,2,0.1
1596.0,10,1,1,0,0,1,1,0,0,10.612295163343079,0.002777777777777778,1596.0,0,2,0.1
1596.5,10,1,1,0,0,1,1,0,0,10.48442466235545,0.002777777777777778,1596.5,0,2,0.1
1597.0,10,1,1,0,0,1,1,0,0,10.431254823352791,0.002777777777777778,1597.0,0,2,0.1
1597.5,10,1,1,0,0,1,1,0,0,10.49403148317884,0.002777777777777778,1597.5,0,2,0.1
1598.0,10,1,1,0,0,1,1,0,0,10.598279041421483,0.002777777777777778,1598.0,0,2,0.1
1598.5,10,1,1,0,0,1,1,0,0,10.478030225453548,0.002777777777777778,1598.5,0,2,0.1
1599.0,10,1,1,0,0,1,1,0,0,10.510503922817879,0.002777777777777778,1599.0,0,2,0.1
1599.5,10,1,1,0,0,1,1,0,0,10.528633674113662,0.002777777777777778,1599.5,0,2,0.1
1600.0,10,1,1,0,0,1,1,0,0,10.585768372308811,0.002777777777777778,1600.0,0,2,0.1
1600.5,10,1,1,0,0,1,1,0,0,10.48655936687079,0.002777777777777778,1600.5,0,2,0.1
1601.0,10,1,1,0,0,1,1,0,0,10.460336161987506,0.002777777777777778,1601.0,0,2,0.1
1601.5,10,1,1,0,0,1,1,0,0,10.605771047078887,0.002777777777777778,1601.5,0,2,0.1
1602.0,10,1,1,0,0,1,1,0,0,10.557551309554254,0.002777777777777778,1602.0,0,2,0.1
1602.5,10,1,1,0,0,1,1,0,0,10.467815781199024,0.002777777777777778,1602.5,0,2,0.1
1603.0,10,1,1,0,0,1,1,0,0,10.51336419945175,0.002777777777777778,1603.0,0,2,0.1
1603.5,14,1,1,0,0,1,1,0,0,10.986305627763004,0.0038888888888888888,1603.5,0,2,0.14
1604.0,14,1,1,0,0,1,1,0,0,11.052391178377771,0.0038888888888888888,1604.0,0,2,0.14
1604.5,14,1,1,0,0,1,1,0,0,11.075733422468684,0.0038888888888888888,1604.5,0,2,0.14
1605.0,14,1,1,0,0,1,1,0,0,11.13599557889293,0.0038888888888888888,1605.0,0,2,0.14
1605.5,14,1,1,0,0,1,1,0,0,11.214786798328026,0.0038888888888888888,1605.5,0,2,0.14
1606.0,14,1,1,0,0,1,1,0,0,11.307350552302747,0.0038888888888888888,1606.0,0,2,0.14
1606.5,14,1,1,0,0,1,1,0,0,11.192730604846721,0.0038888888888888888,1606.5,0,2,0.14
1607.0,14,1,1,0,0,1,1,0,0,11.169272274267133,0.0038888888888888888,1607.0,0,2,0.14
1607.5,14,1,1,0,0,1,1,0,0,11.2196366381868,0.0038888888888888888,1607.5,0,2,0.14
1608.0,14,1,1,0,0,1,1,0,0,11.055901199462344,0.0038888888888888888,1608.0,0,2,0.14
1608.5,14,1,1,0,0,1,1,0,0,10.843642774522653,0.0038888888888888888,1608.5,0,2,0.14
1609.0,14,1,1,0,0,1,1,0,0,10.595744556534356,0.0038888888888888888,1609.0,0,2,0.14
1609.5,14,1,1,0,0,1,1,0,0,10.12552777410254,0.0038888888888888888,1609.5,0,2,0.14
1610.0,14,1,1,0,0,1,1,0,0,9.884616142680716,0.0038888888888888888,1610.0,0,2,0.14
1610.5,14,1,1,0,0,1,1,0,0,9.568501400137162,0.0038888888888888888,1610.5,0,2,0.14
1611.0,14,1,1,0,0,1,1,0,0,9.330821273586713,0.0038888888888888888,1611.0,0,2,0.14
1611.5,14,2,2,0,0,2,2,0,0,9.286439853016077,0.0038888888888888888,1611.5,0,2,0.14
1612.0,14,2,2,0,0,2,2,0,0,9.349441363803134,0.0038888888888888888,1612.0,0,2,0.14
1612.5,14,2,2,0,0,2,2,0,0,9.248357990712776,0.0038888888888888888,1612.5,0,2,0.14
1613.0,14,2,2,0,0,2,2,0,0,9.326584123990358,0.0038888888888888888,1613.0,0,2,0.14
1613.5,14,2,2,0,0,2,2,0,0,9.31918419540726,0.0038888888888888888,1613.5,0,2,0.14
1614.0,14,2,2,0,0,2,2,0,0,9.35579246207306,0.0038888888888888888,1614.0,0,2,0.14
1614.5,14,2,2,0,0,2,2,0,0,9.295820002260976,0.0038888888888888888,1614.5,0,2,0.14
1615.0,14,2,2,0,0,2,2,0,0,9.20638295083838,0.0038888888888888888,1615.0,0,2,0.14
1615.5,14,2,2,0,0,2,2,0,0,9.319236914808355,0.0038888888888888888,1615.5,0,2,0.14
1616.0,14,2,2,0,0,2,2,0,0,9.234082214740331,0.0038888888888888888,1616.0,0,2,0.14
1616.5,12,2,2,0,0,2,2,0,0,8.61432956922624,0.0033333333333333335,1616.5,0,2,0.12
1617.0,11,2,2,0,0,2,2,0,0,8.16324211601103,0.0030555555555555557,1617.0,0,3,0.11
1617.5,11,2,2,0,0,2,2,0,0,8.266873992171378,0.0030555555555555557,1617.5,0,3,0.11
1618.0,11,2,2,0,0,2,2,0,0,8.122522782592979,0.0030555555555555557,1618.0,0,3,0.11
1618.5,11,2,2,0,0,2,2,0,0,8.168062940063576,0.0030555555555555557,1618.5,0,3,0.11
1619.0,11,2,2,0,0,2,2,0,0,8.170417177807737,0.0030555555555555557,1619.0,0,3,0.11
1619.5,11,2,2,0,0,2,2,0,0,8.279656680580638,0.0030555555555555557,1619.5,0,3,0.11
1620.0,11,0,0,0,0,0,0,0,0,8.64704471486344,0.0030555555555555557,1620.0,0,0,0.11
1620.5,10,0,0,0,0,0,0,0,0,8.72266456871574,0.002777777777777778,1620.5,0,0,0.1
1621.0,10,0,0,0,0,0,0,0,0,9.0006206554575,0.002777777777777778,1621.0,0,0,0.1
1621.5,10,0,0,0,0,0,0,0,0,9.43234636572703,0.002777777777777778,1621.5,0,0,0.1
1622.0,10,0,0,0,0,0,0,0,0,9.690062166792817,0.002777777777777778,1622.0,0,0,0.1
1622.5,10,0,0,0,0,0,0,0,0,10.113846389637807,0.002777777777777778,1622.5,0,0,0.1
1623.0,10,0,0,0,0,0,0,0,0,10.513082452359853,0.002777777777777778,1623.0,0,0,0.1
1623.5,10,0,0,0,0,0,0,0,0,10.85479345811695,0.002777777777777778,1623.5,0,0,0.1
1624.0,10,0,0,0,0,0,0,0,0,11.29587097336586,0.002777777777777778,1624.0,0,0,0.1
1624.5,10,0,0,0,0,0,0,0,0,11.644047679797989,0.002777777777777778,1624.5,0,0,0.1
1625.0,10,0,0,0,0,0,0,0,0,12.19034470740055,0.002777777777777778,1625.0,0,0,0.1
1625.5,10,0,0,0,0,0,0,0,0,12.532392518617458,0.002777777777777778,1625.5,0,0,0.1
1626.0,10,0,0,0,0,0,0,0,0,13.002163023253853,0.002777777777777778,1626.0,0,0,0.1
1626.5,10,0,0,0,0,0,0,0,0,13.213083698881812,0.002777777777777778,1626.5,0,0,0.1
1627.0,10,0,0,0,0,0,0,0,0,13.1566165414223,0.002777777777777778,1627.0,0,0,0.1
1627.5,10,0,0,0,0,0,0,0,0,13.229566790232534,0.002777777777777778,1627.5,0,0,0.1
1628.0,10,0,0,0,0,0,0,0,0,13.270598055977938,0.002777777777777778,1628.0,0,0,0.1
1628.5,10,0,0,0,0,0,0,0,0,13.267006758035027,0.002777777777777778,1628.5,0,0,0.1
1629.0,10,0,0,0,0,0,0,0,0,13.270766805904316,0.002777777777777778,1629.0,0,0,0.1
1629.5,10,0,0,0,0,0,0,0,0,13.318443537799507,0.002777777777777778,1629.5,0,0,0.1
1630.0,10,0,0,0,0,0,0,0,0,13.170313690206134,0.002777777777777778,1630.0,0,0,0.1
1630.5,10,0,0,0,0,0,0,0,0,13.296344833763182,0.002777777777777778,1630.5,0,0,0.1
1631.0,10,0,0,0,0,0,0,0,0,13.195115703262022,0.002777777777777778,1631.0,0,0,0.1
1631.5,10,0,0,0,0,0,0,0,0,13.33708876428344,0.002777777777777778,1631.5,0,0,0.1
1632.0,10,0,0,0,0,0,0,0,0,13.20546951903529,0.002777777777777778,1632.0,0,0,0.1
1632.5,10,0,0,0,0,0,0,0,0,13.170542569797584,0.002777777777777778,1632.5,0,0,0.1
1633.0,10,0,0,0,0,0,0,0,0,13.187809956485037,0.002777777777777778,1633.0,0,0,0.1
1633.5,10,0,0,0,0,0,0,0,0,13.221993765839471,0.002777777777777778,1633.5,0,0,0.1
1634.0,14,0,0,0,0,0,0,0,0,13.260920293346729,0.0038888888888888888,1634.0,0,0,0.14
1634.5,14,0,0,0,0,0,0,0,0,13.187100952233928,0.0038888888888888888,1634.5,0,0,0.14
1635.0,14,0,0,0,0,0,0,0,0,13.262216625835487,0.0038888888888888888,1635.0,0,0,0.14
1635.5,14,0,0,0,0,0,0,0,0,13.25768051895899,0.0038888888888888888,1635.5,0,0,0.14
1636.0,14,0,0,0,0,0,0,0,0,13.289415415383615,0.0038888888888888888,1636.0,0,0,0.14
1636.5,14,0,0,0,0,0,0,0,0,13.121836233706686,0.0038888888888888888,1636.5,0,0,0.14
1637.0,14,0,0,0,0,0,0,0,0,13.139000174386267,0.0038888888888888888,1637.0,0,0,0.14
1637.5,14,0,0,0,0,0,0,0,0,13.199207885864098,0.0038888888888888888,1637.5,0,0,0.14
1638.0,14,0,0,0,0,0,0,0,0,12.949444103560385,0.0038888888888888888,1638.0,0,0,0.14
1638.5,14,0,0,0,0,0,0,0,0,12.78064678371196,0.0038888888888888888,1638.5,0,0,0.14
1639.0,14,0,0,0,0,0,0,0,0,12.398084799926831,0.0038888888888888888,1639.0,0,0,0.14
1639.5,14,0,0,0,0,0,0,0,0,12.093854072022054,0.0038888888888888888,1639.5,0,0,0.14
1640.0,14,0,0,0,0,0,0,0,0,11.879163765109189,0.0038888888888888888,1640.0,0,0,0.14
1640.5,14,0,0,0,0,0,0,0,0,11.586670298777761,0.0038888888888888888,1640.5,0,0,0.14
1641.0,14,0,0,1,0,0,0,1,0,11.34190143840805,0.0038888888888888888,1641.0,0,0,0.14
1641.5,14,0,0,1,1,0,0,1,1,11.238915435045596,0.0038888888888888888,1641.5,0,0,0.14
1642.0,14,0,0,1,1,0,0,1,1,11.29190506291729,0.0038888888888888888,1642.0,0,0,0.14
1642.5,14,0,0,1,1,0,0,1,1,11.272208187003645,0.0038888888888888888,1642.5,0,0,0.14
1643.0,14,0,0,1,1,0,0,1,1,11.244100365545687,0.0038888888888888888,1643.0,0,0,0.14
1643.5,14,0,0,1,1,0,0,1,1,11.186562463083245,0.0038888888888888888,1643.5,0,0,0.14
1644.0,14,0,0,1,1,0,0,1,1,11.32340057886742,0.0038888888888888888,1644.0,0,0,0.14
1644.5,14,0,0,1,1,0,0,1,1,11.31083033807563,0.0038888888888888888,1644.5,0,0,0.14
1645.0,14,0,0,1,1,0,0,1,1,11.24541985386837,0.0038888888888888888,1645.0,0,0,0.14
1645.5,14,0,0,1,1,0,0,1,1,11.208067004089946,0.0038888888888888888,1645.5,0,0,0.14
1646.0,14,0,0,1,1,0,0,1,1,11.219346224065976,0.0038888888888888888,1646.0,0,0,0.14
1646.5,14,0,0,1,1,0,0,1,1,11.269158454113846,0.0038888888888888888,1646.5,0,0,0.14
1647.0,14,0,0,1,1,0,0,1,1,11.263642922903651,0.0038888888888888888,1647.0,0,0,0.14
1647.5,14,0,0,1,1,0,0,1,1,11.284733074707285,0.0038888888888888888,1647.5,0,0,0.14
1648.0,14,0,0,1,1,0,0,1,1,11.338237573314563,0.0038888888888888888,1648.0,0,0,0.14
1648.5,14,0,0,1,1,0,0,1,1,11.239770279887138,0.0038888888888888888,1648.5,0,0,0.14
1649.0,13,0,0,1,1,0,0,1,1,11.137474602567941,0.003611111111111111,1649.0,0,0,0.13
1649.5,13,0,0,1,1,0,0,1,1,11.04234740215119,0.003611111111111111,1649.5,0,0,0.13
1650.0,13,0,0,1,1,0,0,1,1,11.208310125200057,0.003611111111111111,1650.0,0,0,0.13
1650.5,12,0,0,1,1,0,0,1,1,10.872517798075831,0.0033333333333333335,1650.5,0,0,0.12
1651.0,12,0,0,1,1,0,0,1,1,10.967154239272611,0.0033333333333333335,1651.0,0,0,0.12
1651.5,12,0,0,1,1,0,0,1,1,10.82571166152898,0.0033333333333333335,1651.5,0,0,0.12
1652.0,12,0,0,1,1,0,0,1,1,10.878329416381186,0.0033333333333333335,1652.0,0,0,0.12
1652.5,12,0,0,1,1,0,0,1,1,10.905971569500272,0.0033333333333333335,1652.5,0,0,0.12
1653.0,12,0,0,1,1,0,0,1,1,10.947810697009622,0.0033333333333333335,1653.0,0,0,0.12
1653.5,12,0,0,1,1,0,0,1,1,10.990999390686701,0.0033333333333333335,1653.5,0,0,0.12
1654.0,12,0,0,1,1,0,0,1,1,10.931887556700067,0.0033333333333333335,1654.0,0,0,0.12
1654.5,12,0,0,1,1,0,0,1,1,10.908820352851054,0.0033333333333333335,1654.5,0,0,0.12
1655.0,12,0,0,1,1,0,0,1,1,11.00856682691303,0.0033333333333333335,1655.0,0,0,0.12
1655.5,12,0,0,1,1,0,0,1,1,11.00983586064566,0.0033333333333333335,1655.5,0,0,0.12
1656.0,12,0,0,1,1,0,0,1,1,10.857267224697736,0.0033333333333333335,1656.0,0,0,0.12
1656.5,12,0,0,1,1,0,0,1,1,10.901489003249319,0.0033333333333333335,1656.5,0,0,0.12
1657.0,12,0,0,1,1,0,0,1,1,10.926656720616805,0.0033333333333333335,1657.0,0,0,0.12
1657.5,12,0,0,1,1,0,0,1,1,10.994770035775602,0.0033333333333333335,1657.5,0,0,0.12
1658.0,12,0,0,1,1,0,0,1,1,10.986217899897282,0.0033333333333333335,1658.0,0,0,0.12
1658.5,12,0,0,1,1,0,0,1,1,10.885260521601372,0.0033333333333333335,1658.5,0,0,0.12
1659.0,12,0,0,1,1,0,0,1,1,10.991635473082491,0.0033333333333333335,1659.0,0,0,0.12
1659.5,12,0,0,1,1,0,0,1,1,10.956829440012877,0.0033333333333333335,1659.5,0,0,0.12
1660.0,12,0,0,1,1,0,0,1,1,10.881654745942088,0.0033333333333333335,1660.0,0,0,0.12
1660.5,10,0,0,1,1,0,0,1,1,10.31049927808306,0.002777777777777778,1660.5,0,0,0.1
1661.0,9,0,0,1,1,0,0,1,1,10.078917091410801,0.0025,1661.0,0,0,0.09
